Company,TypeName,Ram,Memory,Weight,Price,HDD,SSD,Hybrid,Flash_Storage,Touchscreen,ppi,Cpu_brand,Gpu_brand,os
0.16666666666666666,0.6,0.03225806451612903,0.022364217252396165,0.43820224719101125,0.011981434599156118,0.0,0.0,0.0,0.125,0.0,0.19329594998692196,1.0,0.5,1.0
0.1111111111111111,0.6,0.0,0.009584664536741214,0.34269662921348315,0.004219409282700422,0.0,0.0,0.0,0.0625,0.0,0.08155964425624346,0.0,0.0,1.0
0.3888888888888889,0.6,0.03225806451612903,0.1964856230031949,0.7752808988764045,0.04472573839662447,0.25,0.0,0.0,0.0,0.0,0.1403005074799114,0.0,0.0,1.0
0.2222222222222222,0.8,0.22580645161290322,0.2012779552715655,0.12359550561797752,0.28607594936708863,0.0,0.5,0.0,0.0,1.0,0.7082111344921769,0.75,0.5,1.0
0.05555555555555555,0.8,0.0967741935483871,0.09904153354632587,0.20786516853932585,0.13907172995780592,0.0,0.0,0.0,0.5,0.0,0.12845041525366174,0.5,0.5,0.0
0.5555555555555556,0.6,0.03225806451612903,0.022364217252396165,0.25842696629213485,0.012658227848101266,0.0,0.0,0.0,0.125,0.0,0.08155964425624346,1.0,0.5,1.0
0.0,0.6,0.03225806451612903,0.3961661341853035,0.550561797752809,0.03257383966244726,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,0.25,0.5,0.5
0.2222222222222222,0.6,0.0967741935483871,0.4472843450479233,0.8089887640449438,0.1358649789029536,0.5,0.125,0.0,0.0,0.0,0.1403005074799114,0.5,0.0,1.0
0.3888888888888889,0.6,0.03225806451612903,0.3961661341853035,0.42134831460674155,0.05311223628691983,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,0.5,0.5,1.0
0.3888888888888889,0.6,0.0967741935483871,0.09904153354632587,0.550561797752809,0.11898734177215191,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.5,1.0,1.0
0.1111111111111111,0.6,0.03225806451612903,0.3961661341853035,0.4943820224719101,0.036286919831223625,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.25,0.5,0.5
0.2222222222222222,0.2,0.22580645161290322,0.4984025559105431,0.7528089887640449,0.22362869198312235,0.5,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.1111111111111111,0.6,0.0967741935483871,0.3961661341853035,0.6460674157303371,0.058901265822784814,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,0.5,1.0,0.5
0.0,0.6,0.03225806451612903,0.09904153354632587,0.601123595505618,0.08573839662447257,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.5,0.5,1.0
0.2222222222222222,0.0,0.16129032258064516,0.3961661341853035,0.797752808988764,0.13924050632911392,0.5,0.0,0.0,0.0,1.0,0.1403005074799114,0.5,1.0,1.0
0.05555555555555555,0.8,0.0967741935483871,0.09904153354632587,0.21910112359550563,0.210126582278481,0.0,0.25,0.0,0.0,0.0,0.4973956060116909,0.5,0.5,0.0
0.5555555555555556,0.6,0.03225806451612903,0.04792332268370607,0.601123595505618,0.03291139240506329,0.0,0.125,0.0,0.0,0.0,0.0377062846406099,0.25,0.5,0.5
0.1111111111111111,0.2,0.0967741935483871,0.4984025559105431,0.8539325842696629,0.189873417721519,0.5,0.25,0.0,0.0,0.0,0.1403005074799114,0.0,0.0,1.0
0.2222222222222222,0.6,0.03225806451612903,0.09904153354632587,0.6460674157303371,0.07848101265822784,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.5,0.0,1.0
0.1111111111111111,0.6,0.03225806451612903,0.3961661341853035,0.8089887640449438,0.04928270042194093,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.5555555555555556,0.0,0.03225806451612903,0.022364217252396165,0.0,0.024472573839662448,0.0,0.0,0.0,0.125,1.0,0.4869912948378836,1.0,0.5,0.5
0.0,0.6,0.0967741935483871,0.09904153354632587,0.601123595505618,0.11257383966244726,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.3888888888888889,0.6,0.03225806451612903,0.09904153354632587,0.42134831460674155,0.037888607594936716,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.0,0.0,1.0
0.3888888888888889,0.6,0.0967741935483871,0.2012779552715655,0.2808988764044944,0.15679324894514765,0.0,0.5,0.0,0.0,0.0,0.2865594907809928,0.75,0.5,1.0
0.0,0.6,0.03225806451612903,0.3961661341853035,0.6910112359550562,0.035443037974683546,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,0.25,0.5,1.0
0.2222222222222222,0.6,0.0967741935483871,0.09904153354632587,0.5561797752808989,0.10021940928270041,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,0.0,1.0
0.3888888888888889,0.6,0.03225806451612903,0.04792332268370607,0.4550561797752809,0.04472573839662447,0.0,0.125,0.0,0.0,0.0,0.19329594998692196,0.25,0.5,1.0
0.1111111111111111,0.6,0.03225806451612903,0.09904153354632587,0.4943820224719101,0.06956793248945148,0.0,0.25,0.0,0.0,0.0,0.0377062846406099,0.5,0.5,1.0
0.6111111111111112,0.2,0.22580645161290322,0.8977635782747604,0.6966292134831461,0.38396624472573837,1.0,0.25,0.0,0.0,0.0,0.1403005074799114,0.75,1.0,1.0
0.1111111111111111,0.6,0.03225806451612903,0.09904153354632587,0.4943820224719101,0.04067510548523207,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.25,0.5,0.5
0.2222222222222222,0.6,0.22580645161290322,0.8977635782747604,0.8089887640449438,0.189873417721519,1.0,0.25,0.0,0.0,0.0,0.1403005074799114,0.75,0.0,1.0
0.2222222222222222,0.8,0.0967741935483871,0.09904153354632587,0.3539325842696629,0.11898734177215191,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.5,0.5,1.0
0.5555555555555556,0.6,0.0967741935483871,0.09904153354632587,0.3539325842696629,0.07172995780590717,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.25,0.5,0.5
0.1111111111111111,0.6,0.0967741935483871,0.09904153354632587,0.23595505617977527,0.12945147679324895,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.5,0.5,1.0
0.3888888888888889,0.6,0.0967741935483871,0.09904153354632587,0.42134831460674155,0.0870886075949367,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.5,0.5,1.0
0.1111111111111111,0.8,0.22580645161290322,0.2012779552715655,0.398876404494382,0.3053164556962025,0.0,0.5,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.3888888888888889,0.6,0.03225806451612903,0.1964856230031949,0.42134831460674155,0.04467341772151899,0.25,0.0,0.0,0.0,0.0,0.0377062846406099,0.25,0.0,1.0
0.3888888888888889,0.6,0.03225806451612903,0.009584664536741214,0.25842696629213485,0.009282700421940933,0.0,0.03125,0.0,0.0,0.0,0.08155964425624346,1.0,0.5,1.0
0.5555555555555556,0.6,0.03225806451612903,0.3961661341853035,0.4438202247191011,0.06329113924050633,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.5,0.5,1.0
0.1111111111111111,0.2,0.16129032258064516,0.3961661341853035,0.8370786516853933,0.1308016877637131,0.5,0.0,0.0,0.0,0.0,0.1403005074799114,0.75,1.0,0.5
0.7222222222222222,0.8,0.03225806451612903,0.04792332268370607,0.15730337078651685,0.15443037974683543,0.0,0.125,0.0,0.0,1.0,0.3862487827953585,0.5,0.5,1.0
0.2222222222222222,0.8,0.0967741935483871,0.09904153354632587,0.23595505617977527,0.1318143459915612,0.0,0.25,0.0,0.0,0.0,0.2865594907809928,0.75,0.0,1.0
0.2222222222222222,0.6,0.0967741935483871,0.09904153354632587,0.601123595505618,0.11746835443037974,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,0.0,1.0
0.6111111111111112,0.2,0.0967741935483871,0.4472843450479233,0.7696629213483146,0.15544303797468353,0.5,0.125,0.0,0.0,0.0,0.1403005074799114,0.5,1.0,1.0
0.0,0.6,0.0967741935483871,0.3961661341853035,0.550561797752809,0.036286919831223625,0.5,0.0,0.0,0.0,0.0,0.08155964425624346,0.25,0.5,1.0
0.1111111111111111,0.2,0.0967741935483871,0.3961661341853035,0.601123595505618,0.1308016877637131,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.5555555555555556,0.6,0.0967741935483871,0.7955271565495208,0.601123595505618,0.05822784810126582,1.0,0.0,0.0,0.0,0.0,0.19329594998692196,0.5,0.5,0.5
0.2222222222222222,0.6,0.0967741935483871,0.4472843450479233,0.5056179775280899,0.11493670886075949,0.5,0.125,0.0,0.0,0.0,0.19329594998692196,0.75,0.5,1.0
0.0,0.6,0.03225806451612903,0.3961661341853035,0.601123595505618,0.06008438818565401,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.25,1.0,1.0
0.3888888888888889,0.6,0.0967741935483871,0.4472843450479233,0.7078651685393258,0.13552742616033756,0.5,0.125,0.0,0.0,0.0,0.1403005074799114,0.5,1.0,1.0
0.2222222222222222,0.8,0.0967741935483871,0.09904153354632587,0.43258426966292135,0.15563881856540082,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.5,0.5,1.0
0.05555555555555555,0.8,0.0967741935483871,0.2012779552715655,0.016853932584269662,0.22548523206751056,0.0,0.5,0.0,0.0,0.0,0.49529849843454093,0.5,0.5,0.0
0.3888888888888889,0.6,0.0967741935483871,0.09904153354632587,0.33146067415730335,0.11578059071729958,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.5,0.5,1.0
0.5555555555555556,0.6,0.03225806451612903,0.04792332268370607,0.601123595505618,0.037974683544303806,0.0,0.125,0.0,0.0,0.0,0.19329594998692196,0.0,0.0,1.0
0.0,0.6,0.03225806451612903,0.3961661341853035,0.550561797752809,0.03729957805907173,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,0.0,0.0,1.0
0.2222222222222222,0.2,0.22580645161290322,0.4472843450479233,0.7528089887640449,0.19831223628691982,0.5,0.125,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.3888888888888889,0.8,0.0967741935483871,0.09904153354632587,0.4044943820224719,0.08860759493670886,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.3888888888888889,0.6,0.0967741935483871,0.09904153354632587,0.47752808988764045,0.07172827004219409,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.5,0.5,1.0
0.1111111111111111,0.2,0.22580645161290322,0.4472843450479233,0.601123595505618,0.21518987341772153,0.5,0.125,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.2222222222222222,0.8,0.0967741935483871,0.09904153354632587,0.12921348314606743,0.2489451476793249,0.0,0.25,0.0,0.0,0.0,0.2865594907809928,0.75,0.5,1.0
0.1111111111111111,0.2,0.0967741935483871,0.3961661341853035,0.702247191011236,0.08860759493670886,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.0,0.0,1.0
0.0,0.6,0.0967741935483871,0.3961661341853035,0.601123595505618,0.08691983122362869,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.3888888888888889,0.6,0.22580645161290322,0.2012779552715655,0.2808988764044944,0.17265822784810128,0.0,0.5,0.0,0.0,0.0,0.2865594907809928,0.75,0.5,1.0
0.2222222222222222,0.2,0.0967741935483871,0.09904153354632587,0.7528089887640449,0.1723206751054852,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.5,1.0,1.0
0.1111111111111111,0.8,0.0967741935483871,0.09904153354632587,0.15168539325842698,0.14767932489451477,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.75,0.5,1.0
0.0,0.0,0.0967741935483871,0.09904153354632587,0.28651685393258425,0.11358649789029536,0.0,0.25,0.0,0.0,1.0,0.2865594907809928,0.5,0.5,1.0
0.2222222222222222,0.6,0.0967741935483871,0.3961661341853035,0.601123595505618,0.07188185654008437,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.75,0.0,0.5
0.2222222222222222,0.6,0.03225806451612903,0.09904153354632587,0.601123595505618,0.05248945147679326,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.25,0.0,0.5
0.1111111111111111,0.6,0.06451612903225806,0.09904153354632587,0.4943820224719101,0.06801687763713081,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.25,1.0,1.0
0.3888888888888889,0.2,0.16129032258064516,0.4472843450479233,0.7415730337078652,0.18143459915611815,0.5,0.125,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.3888888888888889,0.6,0.0967741935483871,0.09904153354632587,0.4550561797752809,0.0919831223628692,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,0.0,1.0
0.3888888888888889,0.6,0.03225806451612903,0.1964856230031949,0.550561797752809,0.02953586497890296,0.25,0.0,0.0,0.0,0.0,0.19329594998692196,0.0,0.0,1.0
0.2222222222222222,0.6,0.0967741935483871,0.3961661341853035,0.601123595505618,0.079831223628692,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.5,0.0,0.5
0.3888888888888889,0.8,0.0967741935483871,0.09904153354632587,0.2247191011235955,0.15949367088607594,0.0,0.25,0.0,0.0,0.0,0.2865594907809928,0.75,1.0,1.0
0.7222222222222222,0.8,0.0967741935483871,0.09904153354632587,0.15730337078651685,0.19679324894514766,0.0,0.25,0.0,0.0,1.0,0.3862487827953585,0.5,0.5,1.0
0.3888888888888889,0.6,0.06451612903225806,0.09904153354632587,0.3089887640449438,0.08185654008438817,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.5,1.0,1.0
0.5555555555555556,0.6,0.03225806451612903,0.3961661341853035,0.4157303370786517,0.04065822784810127,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.25,0.5,1.0
0.1111111111111111,0.8,0.0967741935483871,0.09904153354632587,0.1853932584269663,0.1719831223628692,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.75,1.0,1.0
0.6111111111111112,0.2,0.22580645161290322,0.4984025559105431,0.601123595505618,0.189873417721519,0.5,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.5555555555555556,0.6,0.0967741935483871,0.09904153354632587,0.3089887640449438,0.22042194092827003,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.75,0.5,1.0
0.1111111111111111,0.8,0.22580645161290322,0.4984025559105431,0.28651685393258425,0.18362869198312237,0.5,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.2222222222222222,0.8,0.0967741935483871,0.09904153354632587,0.1404494382022472,0.20337552742616033,0.0,0.25,0.0,0.0,1.0,0.7082111344921769,0.75,0.5,1.0
0.5555555555555556,0.0,0.0967741935483871,0.09904153354632587,0.21910112359550563,0.20675105485232068,0.0,0.25,0.0,0.0,1.0,0.2865594907809928,0.5,0.5,1.0
0.3888888888888889,0.6,0.03225806451612903,0.1964856230031949,0.33146067415730335,0.09248945147679326,0.25,0.0,0.0,0.0,0.0,0.08155964425624346,0.5,0.5,1.0
0.2222222222222222,0.8,0.0967741935483871,0.09904153354632587,0.12921348314606743,0.24556962025316453,0.0,0.25,0.0,0.0,0.0,0.2865594907809928,0.5,0.5,1.0
0.3888888888888889,0.0,0.0967741935483871,0.09904153354632587,0.16292134831460675,0.20674936708860758,0.0,0.25,0.0,0.0,1.0,0.2865594907809928,0.5,0.5,1.0
0.3888888888888889,0.6,0.0967741935483871,0.2012779552715655,0.33146067415730335,0.15358649789029535,0.0,0.5,0.0,0.0,0.0,0.254930985642134,0.75,0.5,1.0
0.2222222222222222,0.6,0.0967741935483871,0.4984025559105431,0.5730337078651685,0.16140590717299574,0.5,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.1111111111111111,0.6,0.03225806451612903,0.3961661341853035,0.4943820224719101,0.06582278481012657,0.5,0.0,0.0,0.0,0.0,0.1403005074799114,0.25,1.0,1.0
0.1111111111111111,0.6,0.0967741935483871,0.09904153354632587,0.3539325842696629,0.15932489451476795,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.0,0.6,0.06451612903225806,0.3961661341853035,0.550561797752809,0.05147679324894515,0.5,0.0,0.0,0.0,1.0,0.19329594998692196,0.25,0.5,1.0
0.6111111111111112,0.2,0.22580645161290322,0.8977635782747604,0.398876404494382,0.3489451476793249,1.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.5555555555555556,0.6,0.0967741935483871,0.09904153354632587,0.601123595505618,0.07679324894514766,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.5,1.0,0.5
0.3888888888888889,0.6,0.22580645161290322,0.2012779552715655,0.7078651685393258,0.18514767932489454,0.0,0.5,0.0,0.0,0.0,0.1403005074799114,0.75,1.0,1.0
0.0,0.6,0.03225806451612903,0.09904153354632587,0.550561797752809,0.04675105485232067,0.0,0.25,0.0,0.0,0.0,0.0377062846406099,0.0,0.0,1.0
0.3888888888888889,0.6,0.03225806451612903,0.1964856230031949,0.42134831460674155,0.014345991561181439,0.25,0.0,0.0,0.0,0.0,0.0377062846406099,1.0,0.5,0.5
0.3888888888888889,0.6,0.0967741935483871,0.3961661341853035,0.33146067415730335,0.10767932489451476,0.5,0.0,0.0,0.0,0.0,0.254930985642134,0.5,0.5,1.0
0.1111111111111111,0.6,0.03225806451612903,0.022364217252396165,0.34269662921348315,0.017551054852320676,0.0,0.0625,0.0,0.0,0.0,0.08155964425624346,0.0,0.0,1.0
0.2222222222222222,0.6,0.22580645161290322,0.8977635782747604,0.8089887640449438,0.20624472573839658,1.0,0.25,0.0,0.0,0.0,0.1403005074799114,0.75,0.0,1.0
0.3888888888888889,0.6,0.0967741935483871,0.09904153354632587,0.7078651685393258,0.12725738396624472,0.0,0.25,0.0,0.0,0.0,0.1403005074799114,0.5,0.5,1.0
0.2222222222222222,0.6,0.0967741935483871,0.3961661341853035,0.6741573033707865,0.07847932489451476,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,0.5,0.0,1.0
0.2222222222222222,0.6,0.03225806451612903,0.3961661341853035,0.601123595505618,0.04641350210970465,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.25,0.0,1.0
0.0,0.8,0.0967741935483871,0.09904153354632587,0.3202247191011236,0.11983122362869197,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.75,0.5,1.0
0.0,0.6,0.03225806451612903,0.09904153354632587,0.601123595505618,0.06717299578059073,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.25,1.0,1.0
0.3888888888888889,0.6,0.0967741935483871,0.3961661341853035,0.5224719101123596,0.07156118143459916,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,0.75,0.5,1.0
0.3888888888888889,0.6,0.0967741935483871,0.09904153354632587,0.33146067415730335,0.13738396624472574,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.75,0.5,1.0
0.5555555555555556,0.6,0.03225806451612903,0.3961661341853035,0.4438202247191011,0.013225316455696204,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,1.0,0.5,0.5
0.1111111111111111,0.2,0.0967741935483871,0.4472843450479233,0.8370786516853933,0.12894514767932488,0.5,0.125,0.0,0.0,0.0,0.1403005074799114,0.5,1.0,1.0
0.5555555555555556,0.6,0.03225806451612903,0.3961661341853035,0.601123595505618,0.05485232067510549,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,0.5,1.0,0.5
0.3888888888888889,0.6,0.03225806451612903,0.09904153354632587,0.19662921348314608,0.08860759493670886,0.0,0.25,0.0,0.0,0.0,0.2865594907809928,0.5,0.5,1.0
0.0,0.6,0.03225806451612903,0.3961661341853035,0.8370786516853933,0.08118143459915612,0.5,0.0,0.0,0.0,0.0,0.1403005074799114,0.25,1.0,1.0
0.5555555555555556,0.6,0.0967741935483871,0.09904153354632587,0.37640449438202245,0.15899071729957806,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.5,0.0,1.0
0.5555555555555556,0.2,0.0967741935483871,0.09904153354632587,0.6910112359550562,0.11729957805907172,0.0,0.25,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,0.5
0.8888888888888888,0.6,0.03225806451612903,0.1964856230031949,0.550561797752809,0.07223628691983124,0.25,0.0,0.0,0.0,0.0,0.0377062846406099,0.5,0.5,1.0
0.3888888888888889,0.6,0.03225806451612903,0.09904153354632587,0.42134831460674155,0.03291139240506329,0.0,0.25,0.0,0.0,0.0,0.0377062846406099,0.0,0.0,1.0
0.1111111111111111,0.8,0.0967741935483871,0.09904153354632587,0.15168539325842698,0.15611814345991562,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.75,0.5,1.0
0.3888888888888889,0.8,0.0967741935483871,0.2012779552715655,0.028089887640449437,0.310548523206751,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0
0.1111111111111111,0.6,0.03225806451612903,0.3961661341853035,0.4943820224719101,0.02869198312236287,0.5,0.0,0.0,0.0,0.0,0.19329594998692196,1.0,0.5,1.0
0.6111111111111112,0.2,0.22580645161290322,0.4984025559105431,0.8202247191011236,0.3130801687763713,0.5,0.25,0.0,0.0,0.0,0.1403005074799114,0.75,1.0,1.0
0.0,0.6,0.03225806451612903,0.3961661341853035,0.550561797752809,0.04607594936708861,0.5,0.0,0.0,0.0,0.0,0.0377062846406099,0.25,0.5,1.0
0.2222222222222222,0.2,0.22580645161290322,0.2012779552715655,0.7191011235955056,0.1814784810126582,0.0,0.5,0.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.2222222222222222,0.2,0.0967741935483871,0.3961661341853035,0.7415730337078652,0.12236286919831224,0.0,0.0,1.0,0.0,0.0,0.19329594998692196,0.75,1.0,1.0
0.5555555555555556,0.6,0.03225806451612903,0.04792332268370607,0.4438202247191011,0.054683544303797474,0.0,0.125,0.0,0.0,0.0,0.0377062846406099,0.5,0.5,1.0
0.6111111111111112,0.2,0.22580645161290322,0.4984025559105431,0.8089887640449438,0.289620253164557,0.5,0.25,0.0,0.0,0.0,0.1403005074799114,0.75,1.0,1.0
0.3888888888888889,0.8,0.03225806451612903,0.09904153354632587,0.2752808988764045,0.1532489451476793,0.0,0.25,0.0,0.0,0.0,0.254930985642134,0.5,0.5,1.0
